restaurant,restaurant_slug,category,item_name,description,price_sar,image_file,image_source_url
Shebbak Beirut,shebbak-beirut-191702,Main Dishes,Friday's Selections,"Choose your main course with two appetizers, served with water — a complete and satisfying lebanese meal with authentic flavors.",49,images/432a230f0bd14e25.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/087ed1c765ec7f48af9b616f441c8ee0.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Main Dishes,Moujaddara,Blended lentils and rice topped with crispy onions • 692 kcal •,29,images/4aabc066b43b838e.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/43d1697d2cd9e5ba577c43e80ba9b37a.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Hot Mezza,Chicken Liver,Sauteed chicken liver with pomegranate molasses • 645 kcal •,23,images/5b93886f537592e7.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/7fc4dfd4fafda32e5d91dd0954dcdea9.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Hot Mezza,French Fries,Crispy golden french fries • 640 kcal •,14,images/44501b7ac3c904dc.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/ab9eb2979a363bc2f8616202b966f1be.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Hot Mezza,Loaded Soujouk,"Spicy soujouk served over crispy wedges and topped with rich sauce 1203 kcal – allergens gluten, eggs – nutrition facts fat 91 g, carbs 60 g, added sugar 7 g, protein 35 g, sodium 3180 mg – estimated burn time 150 minutes.",30,images/9c53baf8ee548dea.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/4b851555344e68714e9b5ab27e320c78.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Hot Mezza,Makanek With Pomegranate,Sauteed makanek sausages with pomegranate molasses • 685 kcal •,28,images/7b0e54689d5484a7.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/b76c06aeefe6f96071cc0ec77e1792fb.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Hot Mezza,Spicy Potato,Fried potato cubes with garlic and coriander • 849 kcal •,24,images/0e8f1856bd134593.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/89e0f1c33b72576fdb0e27dc58da21dd.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Hot Mezza,Loaded Chicken,"Crispy chicken served over crispy wedges and topped with rich sauce 1296 kcal – allergens gluten, eggs – nutrition facts fat 55 g, carbs 62 g, added sugar 6 g, protein 41 g, sodium 1850 mg – estimated burn time 135 minutes.",28,images/9bb73dc699bf836b.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/00954aaced0f2365d735f8afc6bd139f.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Hot Mezza,Halloumi Sticks,Crispy fried halloumi cheese sticks with barbeque sauce,25,images/13ed6611a9a25d2d.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/bd79ee280b886db539143e7f3256d871.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Hot Mezza,Chicken Tender,Crispy breaded chicken tenders served with honey mustard sauce,29,images/9df45d38938fa39f.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/58b4e11aeb6c9d8f7582c4ac5de9b0e4.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Cold Mezza,Eggplant Moussaka,"Eggplant cooked with tomatoes, onions, and chickpeas in olive oil • 267 kcal •",19,images/d735a640698793db.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/46be1895599b20b5a296a8683b467880.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Cold Mezza,Fried Cauliflower,Fried cauliflower with tarator sauce • 489 kcal •,19,images/5b85d784ddedcad5.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/e25be5b7a9a51313f8d46b3b48fb4a7f.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Cold Mezza,Hummus,"Hummus made with chickpeas, tahina, lemon juice, and olive oil • 480 kcal •",19,images/d0fb434d2e8e96cd.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/af92cb2a350bb3877ada1b2fa5942b73.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Cold Mezza,Moutabbal,Grilled eggplant blended with tahina topped with olive oil • 479 kcal •,21,images/35194c0a3437a32b.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/d03ec037d3de772b5bb6c285bf905c10.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Cold Mezza,Vine Leaves,"Vine leaves stuffed with rice, parsley, tomato cooked with olive oil and pomegranate molasses",24,images/5a83b4f1295c23e0.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/c274ba8d19338a21c954c2617ff532de.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Cold Mezza,Loubieh Bel Zeit,Slow cooked green beans with savoury tomato sauce,20,images/b0dac861e4cc8611.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/2029785b05048fa7170d24c09b84c0a2.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Savouries,Beef Kebbe Balls,Five pieces of fried kebbe balls • 660 kcal •,22,images/95ff9b90212713d2.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/99251ed0a210bb7ecdb39bfa05e37c53.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Savouries,Beef Sambousek,Five pieces of fried beef sambousek • 530 kcal •,22,images/b00b65af62801e2f.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/6f25eed6c68f6de05570e3b02128a551.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Savouries,Cheese Sambousek,Five pieces of fried cheese sambousek • 565 kcal •,20,images/cd42bde84a8ff5cb.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/f859d0fb078bf338b59b2b50d775fbc5.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Savouries,Mix Savories,"Savory assortment – 1 piece each of beef kebbeh, cheese sambousik, spinach fatayer, beef sambousik, and kebbeh ball • 556 kcal •",22,images/ba424c15f7ae5cf3.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/66846699087371b67451e2ab3de33fbd.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Savouries,Spinach Fatayer,Five pieces of fried spinach fatayer • 395 kcal •,20,images/909308cd50fc1019.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/e823316969979630d3f8008e17ae2858.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Sandwiches,Beef Cubes Sandwich,Grilled beef cubes with hummus served in lebanse bread • 479 kcal •,27,images/0c49057c312ae369.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/ef359afd13db3aa247afeaa959ec5612.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Sandwiches,Beef Kabab Sandwich,Beef shawarma with tahina sauce wrapped in lebanese bread • 464 kcal •,21,images/61bbaf54792d71ee.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/06be0c22eda10f6db1d35af223b16d4b.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Sandwiches,Beef Shawarma Sandwich,Beef shawarma with tahina sauce wrapped in lebanese bread • 464 kcal •,11,images/72e9b030210a8c5b.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/26187cc8687233717e27cfc7687f6364.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Sandwiches,Chicken Shawarma Sandwich,Chicken shawarma with garlic paste and fries wrapped in lebanese bread • 279 kcal •,10,images/a79664e3d85c96a2.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/4c5bc65791d816caa2c24bee7683c576.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Sandwiches,Kebab Chicken Sandwich,Grilled chicken kebab with garlic and pickles wrapped in lebanese bread • 577 kcal •,20,images/f12a0343d0fdb725.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/b96e5d18a3f231ae204d316cc9bc9183.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Sandwiches,Lebanese Tawouk Sandwich,"Grilled chicken tawouk with coleslaw, fries and garlic paste wrapped in lebanese bread • 978 kcal •",26,images/bc1b049aaec75339.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/08d753c52e8aa21d0294f3326db55eba.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Sandwiches,Makanek Sandwich,Makanek with special sauce and pickles served in samouli bread • 566 kcal •,26,images/30325149b55ce351.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/436a449c5a00bdc0efb8e524b633c46a.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Sandwiches,Potato Sandwich,French fries wrapped in arabic bread with garlic paste and fresh coleslaw • 1144 kcal •,17,images/ed2e7ee653b597c9.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/dc69f9e99611edaa8e16d40e66f14f57.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Sandwiches,Tawouk Sandwich,"Chicken tawouk with fries, garlic paste and pickles wrapped in lebanese bread • 407 kcal •",21,images/d088acf14fb3aec0.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/5580d9f5f5b590224fe9c741e51c91ac.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Xxl Sandwiches,Beef Pistachio Kabab Xxl,Grilled kebab wrapped in tortilla bread with hummus • 729 kcal •,33,images/8f22acb768949a62.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/f4ffbf90f837246710fd0459f7ab25b9.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Xxl Sandwiches,Chicken Shawarma Xxl,Grilled chicken shawarma wrapped in tortilla bread with garlic paste and fries • 762 kcal •,30,images/0469c3e10fe4ff7e.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/8dc9a66f406ab20f3d402f162083082d.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Xxl Sandwiches,Tawouk Xxl,Grilled chicken tawouk wrapped in tortilla bread with coleslaw and special sauce • 1236 kcal •,32,images/a7cde7a15e1a0dca.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/f4fac383bcbf91a05b5b831a94f26f68.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Burgers,Lebanese Burger,Juicy beef patty topped with coleslaw and fries in a soft bun • 973 kcal •,29,images/cdba362a85cf0d67.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/890c56c61a0e2a8b71c50212f166e3b3.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Burgers,Chicken Burger,Crispy fried chicken fillet served in a soft burger bun with fresh toppings.,28,images/de1fb1453731a929.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/c89bbf32703241a75dc57ca0b3314dc9.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Burgers,Grilled Chicken Burger,Juicy grilled chicken breast served in a soft burger bun with fresh toppings.,28,images/f1bcc8ffc0de8b24.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/eacfab70904aa5e5795cd089476e0bfd.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Salads,Fattouch,"Mixed greens and vegetables with crunchy toasted bread, dressed in a zesty sumac sauce • 417 kcal •",24,images/77d76e5d72852f10.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/f2445f55fa87edfdd4c0cc6bfdf5449f.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Salads,Tabboule,"Chopped parsley, tomatoes, onions, and bulgur, tossed in lemon juice and olive oil • 452 kcal •",24,images/67caf14f9c00cca5.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/6f7f8f7608000ba02fd1f342e65ffb59.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Salads,Rocca Salad,"Fresh arugula with feta cheese, cucumber, pomegranate seeds, walnuts, and dried apricots.",28,images/24d443b7d6180d33.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/68632c2f6c3a434a79fda31762d69265.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Salads,Shebbak Beirut Salad,"Fresh mixed vegetables with fried kibbeh shells, walnuts, radish, and cherry tomatoes, served with a signature lebanese dressing.",25,images/aa0e08c9e527e6be.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/190badcb8ebe67bea2480a4795636fc9.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Soup,Creamy Chicken Soup,Creamy soup with tender chicken and vegetables • 585 kcal •,12,images/ac83e26ff4311528.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/287415cd04d4296010e1b94af001fc4e.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Soup,Lentil Soup,"Slow cooked lentils with vegetables, spices and lemon • 153 kcal •",12,images/c9740e35ad1a9d96.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/ae19e84ed359c27c80f8062e12fa757f.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Desserts,Mhalabiye,Creamy milk pudding flavored with rose water • 222 kcal •,9,images/def7b8f5155e91ef.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/680d6d1765015376bbf51de023342c61.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Desserts,Meghleh,Traditional lebanese spiced rice pudding topped with nuts and coconut.,16,images/d797706b18a1051b.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/e0e0507315f9ec3945be586a0c36f7b6.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Desserts,Lazy Cake,Chocolate biscuit cake with a rich and indulgent flavor.,17,images/e84d7e7d5de93b41.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/c70ab1b1d3a9b6f6f994922ba21a733a.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Desserts,Layali Beirut,Traditional lebanese semolina pudding topped with cream and pistachios.,16,images/486a9303571942de.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/013f14f11858665b4eaad5a0a7db0808.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Desserts,Custard,Smooth and creamy vanilla and chocolate custard dessert.,14,images/ee566e59625fd876.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/518b4efde569e865f36db8f636406d7f.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Beverages,Cocktail Juice,A refreshing blend of fresh fruits • 162 kcal •,10,images/71cc701e54a6b3ac.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/bcccb3a2d6c523b6b9fed51a75531c6e.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Beverages,Orange,Freshly squeezed orange juice • 135 kcal •,12,images/a659eba734bd8b0b.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/8a673166e5404ba5bb6b007262adb8f7.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Beverages,Pomegranate Juice,Freshly pressed pomegranate juice • 162 kcal •,10,images/9f0be6aab4762490.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/3458d5cffd2427f521c9ead0a123385d.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Beverages,Diet Pepsi Bottle,Diet pepsi • 0 kcal •,7,images/1682c8510b2ade8f.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/023c6011b2deecaa29d966261e4441d6.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Beverages,Diet Seven Up Bottle,Diet 7up • 0 kcal •,7,images/61ee852669a2b9ac.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/7408a58f36031d8b335d6543495db78b.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Beverages,Mirinda Bottle,Mirinda • 180 kcal •,7,images/e4e6c7284c08c496.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/78b6f748597c41bb5f00b58efdc53f72.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Beverages,Pepsi Bottle,Pepsi • 150 kcal •,7,images/2b6bed746ef94961.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/44ba2e2772461755f85a25d1eabb62e0.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Beverages,Seven Up Bottle,7up • 140 kcal •,7,images/cb9a38ad327a5da0.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/cd4e4b09570fb07f0bbd0bea4182ad9f.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Beverages,Sparkling Water,Sparkling water can,5,images/83ccb20272baeec1.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/56ca6874703a9e50b3a3201302dbdfac.png?width=1440&quality=75&webp=true
